time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq,day_of_week
1210,25,45,1.81,19753.07,31.05,7.11,849.0,1,32.33,37.81,6
1215,25,45,2.27,18832.34,31.08,7.06,811.0,1,33.56,37.7,6
1220,25,45,1.99,18200.93,31.1,7.04,1000.0,1,32.46,37.84,6
1225,25,45,2.04,18095.59,30.71,7.0,764.0,1,32.42,37.59,6
1230,25,45,1.92,17417.62,30.9,7.07,906.0,1,33.05,37.05,6
1235,25,45,1.88,16855.35,31.08,7.09,905.0,1,33.52,37.45,6
1240,25,45,2.22,16511.58,30.75,7.08,798.0,1,32.81,37.36,6
1245,25,45,2.33,16162.65,30.77,7.07,657.0,1,32.26,36.89,6
1250,25,45,1.95,15573.51,30.81,7.07,656.0,1,32.01,37.17,6
1255,25,45,1.81,15158.4,30.7,7.08,752.0,1,32.89,37.14,6
1260,25,45,2.15,14494.15,30.93,7.04,644.0,1,31.42,37.19,6
1265,25,45,1.74,14400.64,30.63,7.04,609.0,1,31.64,37.31,6
1270,25,45,1.87,13654.21,30.64,7.08,499.0,1,32.41,36.82,6
1275,25,45,2.06,13240.89,30.61,7.09,509.0,1,31.7,37.04,6
1280,25,45,2.44,12908.95,30.7,7.12,498.0,1,31.8,37.03,6
1285,25,45,1.8,12847.29,30.5,7.04,513.0,1,30.99,36.84,6
1290,25,45,2.15,12700.57,30.68,7.01,466.0,1,31.8,36.63,6
1295,25,45,1.91,12231.77,30.46,7.08,529.0,1,31.12,36.86,6
1300,25,45,1.93,11891.49,30.63,7.04,388.0,1,30.68,36.85,6
1305,25,45,1.8,11432.87,30.5,7.12,412.0,1,31.85,36.69,6
1310,25,45,1.94,11198.64,30.71,7.02,390.0,1,31.58,36.81,6
1315,25,45,1.65,11006.09,30.57,7.02,359.0,1,32.05,36.49,6
1320,25,45,1.97,10621.59,30.7,6.98,405.0,1,29.78,36.71,6
1325,25,45,2.22,10069.04,30.62,7.0,351.0,1,30.89,36.19,6
1330,25,45,1.94,10109.86,30.48,7.08,285.0,1,30.16,36.12,6
1335,25,45,2.1,9603.3,30.39,7.07,291.0,0,0.0,0.0,6
1340,25,45,1.63,9771.11,30.72,7.07,268.0,0,0.0,0.0,6
1345,25,45,1.56,9082.62,30.52,7.05,307.0,0,0.0,0.0,6
1350,25,45,2.17,9027.68,30.5,7.11,299.0,0,0.0,0.0,6
1355,25,45,2.13,9086.26,30.41,7.07,228.0,0,0.0,0.0,6
1360,25,45,2.27,8618.35,30.42,6.98,214.0,0,0.0,0.0,6
1365,25,45,2.24,8550.42,30.4,7.03,265.0,0,0.0,0.0,6
1370,25,45,2.07,8258.57,30.49,7.06,229.0,0,0.0,0.0,6
1375,25,45,2.03,8414.71,30.38,7.05,226.0,0,0.0,0.0,6
1380,25,45,1.86,7899.13,30.38,7.06,196.0,0,0.0,0.0,6
1385,25,45,1.83,7688.3,30.44,7.02,203.0,0,0.0,0.0,6
1390,25,45,1.57,7593.03,30.38,7.0,193.0,0,0.0,0.0,6
1395,25,45,2.23,7660.67,30.42,6.95,150.0,0,0.0,0.0,6
1400,25,45,1.85,7315.05,30.21,7.03,183.0,0,0.0,0.0,6
1405,25,45,1.86,7566.34,30.32,7.06,155.0,0,0.0,0.0,6
1410,25,45,1.97,7147.7,30.37,7.07,164.0,0,0.0,0.0,6
1415,25,45,2.0,7099.95,30.36,6.88,146.0,0,0.0,0.0,6
1420,25,45,2.07,7018.75,30.3,7.0,122.0,0,0.0,0.0,6
1425,25,45,1.93,6552.5,30.22,7.04,118.0,0,0.0,0.0,6
1430,25,45,2.1,6680.04,30.37,6.96,109.0,0,0.0,0.0,6
1435,25,45,1.61,7089.31,30.38,7.03,109.0,0,0.0,0.0,6
0,25,45,2.1,6814.58,30.23,7.08,96.0,0,0.0,0.0,7
5,25,45,2.17,6450.55,30.34,7.02,94.0,0,0.0,0.0,7
10,25,45,2.07,6859.22,30.28,7.03,99.0,0,0.0,0.0,7
15,25,45,1.92,7244.25,30.23,6.97,114.0,0,0.0,0.0,7
20,25,45,2.09,6956.86,30.38,7.06,126.0,0,0.0,0.0,7
25,25,45,2.0,7185.28,30.26,7.08,131.0,0,0.0,0.0,7
30,25,45,2.28,7243.05,30.45,6.99,165.0,0,0.0,0.0,7
35,25,45,2.37,7594.53,30.41,7.06,153.0,0,0.0,0.0,7
40,25,45,2.04,7510.67,30.43,6.96,143.0,0,0.0,0.0,7
45,25,45,1.8,7255.49,30.42,6.98,187.0,0,0.0,0.0,7
50,25,45,2.05,7424.41,30.35,7.05,161.0,0,0.0,0.0,7
55,25,45,2.28,8095.01,30.35,7.06,202.0,0,0.0,0.0,7
60,25,45,1.86,8082.0,30.25,7.08,213.0,0,0.0,0.0,7
65,25,45,2.39,8235.68,30.33,7.1,215.0,0,0.0,0.0,7
70,25,45,2.05,8470.17,30.58,7.04,208.0,0,0.0,0.0,7
75,25,45,2.03,8694.59,30.3,6.94,229.0,0,0.0,0.0,7
80,25,45,2.35,8741.08,30.4,7.05,236.0,0,0.0,0.0,7
85,25,45,1.82,9048.19,30.43,7.05,262.0,0,0.0,0.0,7
90,25,45,1.47,9076.67,30.36,7.03,275.0,0,0.0,0.0,7
95,25,45,2.11,9447.09,30.58,6.96,282.0,0,0.0,0.0,7
100,25,45,1.9,10113.94,30.48,7.01,266.0,0,0.0,0.0,7
105,25,45,2.21,10168.41,30.6,7.05,271.0,0,0.0,0.0,7
110,25,45,2.07,10036.7,30.59,7.1,331.0,1,31.12,35.8,7
115,25,45,1.87,10160.79,30.66,7.0,367.0,1,31.59,36.25,7
120,25,45,2.41,10629.12,30.66,7.01,332.0,1,31.28,36.81,7
125,25,45,2.02,10900.22,30.49,6.95,359.0,1,31.11,37.24,7
130,25,45,2.06,10995.25,30.45,7.05,369.0,1,31.46,36.68,7
135,25,45,2.13,11558.37,30.71,6.97,398.0,1,30.69,36.8,7
140,25,45,1.74,11852.58,30.49,7.07,413.0,1,31.31,36.5,7
145,25,45,2.22,11883.93,30.69,6.99,450.0,1,31.06,36.37,7
150,25,45,2.24,12748.86,30.6,6.99,512.0,1,31.17,36.97,7
155,25,45,1.74,12875.35,30.61,6.99,581.0,1,30.91,37.27,7
160,25,45,2.18,13070.36,30.75,7.02,609.0,1,31.29,36.56,7
165,25,45,1.95,13595.76,30.66,7.0,548.0,1,31.9,37.2,7
170,25,45,2.07,13907.32,30.78,7.11,587.0,1,31.28,36.78,7
175,25,45,2.06,14000.62,30.71,7.02,673.0,1,32.82,37.25,7
180,25,45,2.19,14983.14,30.68,7.12,624.0,1,32.88,36.74,7
185,25,45,2.09,15046.12,30.78,7.12,716.0,1,31.16,37.34,7
190,25,45,2.05,15477.98,30.81,7.1,753.0,1,32.38,37.03,7
195,25,45,1.77,15955.64,31.04,7.09,694.0,1,31.95,37.18,7
200,25,45,2.19,16402.24,30.82,7.04,774.0,1,31.97,37.26,7
205,25,45,2.22,16904.68,30.85,7.16,875.0,1,31.5,37.47,7
210,25,45,2.15,17452.63,30.87,7.06,803.0,1,32.7,38.43,7
215,25,45,2.3,17639.85,30.99,7.02,973.0,1,32.12,37.44,7
220,25,45,2.24,18387.46,30.83,7.05,810.0,1,32.55,37.48,7
225,25,45,1.67,18993.8,30.95,7.04,1000.0,1,32.54,37.86,7
230,25,45,2.16,19858.84,31.0,7.08,1009.0,1,33.97,38.38,7
235,25,45,2.16,20237.59,31.12,7.14,1117.0,1,33.02,37.76,7
240,25,45,2.29,20790.32,31.05,7.08,933.0,1,32.43,38.39,7
245,25,45,2.11,21558.82,31.03,7.1,960.0,1,33.38,38.21,7
250,25,45,1.43,22088.65,31.07,7.08,1222.0,1,33.55,38.25,7
255,25,45,2.07,22889.22,31.03,7.02,1253.0,1,33.63,38.32,7
260,25,45,1.84,23436.84,31.15,7.16,1171.0,1,33.19,38.7,7
265,25,46,1.89,24112.38,31.33,7.0,1121.0,1,32.94,38.25,7
270,25,46,1.91,25232.23,31.22,7.13,1247.0,1,34.05,38.23,7
275,25,46,1.99,25244.41,31.28,7.12,1193.0,1,34.36,38.29,7
280,25,46,1.93,26011.96,31.28,7.1,1221.0,1,33.98,38.97,7
285,25,46,1.72,27528.31,31.48,7.16,1551.0,1,34.2,38.64,7
290,25,46,2.4,27733.78,31.26,7.09,1674.0,1,33.96,38.94,7
295,25,46,2.03,28383.91,31.41,7.09,1613.0,1,33.94,38.95,7
300,25,46,2.08,29640.87,31.55,7.04,1569.0,1,35.0,38.66,7
305,25,46,2.29,30319.59,31.48,7.12,1824.0,1,34.26,38.97,7
310,25,46,2.0,31146.03,31.52,7.1,1918.0,1,34.16,39.28,7
315,25,46,2.56,31803.37,31.59,7.14,2043.0,1,35.64,39.35,7
320,25,47,2.84,32841.03,31.65,7.21,1831.0,1,35.23,40.18,7
325,25,47,2.38,33490.97,31.68,7.1,1753.0,1,35.07,40.01,7
330,25,47,2.13,34874.79,31.82,7.14,1836.0,1,36.42,39.95,7
335,25,47,1.84,35080.27,31.75,7.14,2289.0,1,36.61,40.1,7
340,25,47,2.04,36638.85,32.02,7.02,1934.0,1,35.77,39.95,7
345,25,47,2.52,37323.02,31.79,7.06,2216.0,1,35.78,40.16,7
350,25,48,2.61,38165.88,31.96,7.24,2284.0,1,37.13,40.06,7
355,25,48,2.42,39717.37,31.92,7.19,2532.0,1,37.79,40.44,7
360,25,48,2.18,40364.01,31.98,7.14,2474.0,1,37.61,40.68,7
365,26,48,2.51,41685.68,31.95,7.23,2346.0,1,37.05,40.36,7
370,26,48,2.48,42725.94,32.16,7.14,2112.0,1,36.9,41.41,7
375,26,48,2.59,44012.98,32.18,7.17,2171.0,1,36.8,41.0,7
380,26,49,2.8,44378.43,32.18,7.17,2742.0,1,37.77,41.17,7
385,26,49,2.41,45742.06,32.37,7.25,2572.0,1,37.96,42.27,7
390,26,49,2.65,46625.42,32.51,7.18,3148.0,1,39.02,41.41,7
395,26,49,2.23,48037.59,32.45,7.13,3028.0,1,37.64,41.82,7
400,26,50,2.57,49101.52,32.44,7.14,2550.0,1,39.23,41.88,7
405,26,50,2.66,50064.51,32.47,7.12,2995.0,1,39.56,42.42,7
410,26,50,2.8,51383.42,32.6,7.24,2904.0,1,38.93,42.06,7
415,26,50,2.59,52434.99,32.77,7.24,3339.0,1,39.29,42.45,7
420,26,51,3.2,53711.51,32.66,7.25,3532.0,1,39.83,42.74,7
425,26,51,2.77,54612.85,32.61,7.24,2909.0,1,40.14,42.37,7
430,26,51,3.02,55711.0,32.86,7.25,3062.0,1,41.01,42.89,7
435,26,52,2.86,57007.06,32.86,7.24,3290.0,1,40.53,42.87,7
440,27,52,2.72,58447.06,32.93,7.22,3159.0,1,40.29,43.63,7
445,27,52,2.98,59628.17,33.15,7.29,4116.0,1,41.02,43.27,7
450,27,53,3.34,60927.56,33.08,7.2,4204.0,1,41.63,43.99,7
455,27,53,3.02,62124.2,33.02,7.23,3295.0,1,41.29,43.9,7
460,27,53,2.98,63217.76,33.19,7.21,4213.0,1,41.78,44.38,7
465,27,54,3.21,64166.74,33.13,7.22,3887.0,1,41.91,44.28,7
470,27,54,3.4,65766.47,33.29,7.22,4469.0,1,42.36,44.33,7
475,27,54,3.27,66950.84,33.37,7.3,3582.0,1,43.83,44.35,7
480,27,55,2.9,68042.06,33.39,7.27,3865.0,1,42.46,44.33,7
485,27,55,3.49,69078.41,33.49,7.27,3806.0,1,41.98,44.82,7
490,28,56,3.21,70771.52,33.68,7.24,3693.0,1,42.42,45.27,7
495,28,56,3.48,71903.73,33.42,7.33,3920.0,1,42.55,45.85,7
500,28,56,3.31,72584.82,33.46,7.31,4476.0,1,43.06,45.03,7
505,28,57,3.4,73816.26,33.82,7.35,4531.0,1,43.14,45.67,7
510,28,57,3.33,75587.29,33.69,7.3,4788.0,1,44.03,45.83,7
515,28,58,3.18,76232.74,33.79,7.26,5021.0,1,43.54,46.11,7
520,28,58,3.55,77757.35,33.76,7.29,4373.0,1,44.49,46.18,7
525,28,58,3.51,78549.2,33.9,7.33,5160.0,1,44.43,46.35,7
530,29,59,3.55,79932.56,33.95,7.37,5631.0,1,44.46,46.0,7
535,29,59,3.78,80964.83,34.01,7.22,4655.0,1,44.69,46.88,7
540,29,60,3.96,81645.44,34.08,7.31,4687.0,1,44.3,46.96,7
545,29,60,4.17,83482.06,34.18,7.22,5035.0,1,44.26,46.34,7
550,29,61,3.51,84423.95,34.3,7.31,5925.0,1,45.97,46.89,7
555,29,61,4.0,85464.59,34.2,7.26,5781.0,1,46.07,46.96,7
560,29,61,3.64,86640.56,34.4,7.31,4967.0,1,46.68,47.83,7
565,29,62,4.35,87599.34,34.47,7.26,4894.0,1,46.68,48.03,7
570,29,62,4.21,88268.79,34.37,7.41,5360.0,1,46.21,48.46,7
575,30,63,3.94,89694.89,34.43,7.48,5152.0,1,47.31,48.05,7
580,30,63,4.32,90411.56,34.61,7.34,5698.0,1,47.81,48.01,7
585,30,63,4.17,91239.04,34.44,7.33,5288.0,1,46.86,47.88,7
590,30,64,4.4,92344.67,34.66,7.39,6331.0,1,46.81,48.43,7
595,30,64,4.35,93160.34,34.64,7.37,5073.0,1,46.8,48.02,7
600,30,65,4.42,93960.34,34.54,7.34,6631.0,1,47.69,48.2,7
605,30,65,4.38,95200.83,34.81,7.35,5200.0,1,47.67,48.91,7
610,30,65,4.56,95895.07,34.73,7.3,6133.0,1,48.09,48.4,7
615,30,66,4.37,96524.51,34.76,7.34,6385.0,1,47.95,48.33,7
620,30,66,4.29,97388.28,34.9,7.3,6616.0,1,47.96,49.37,7
625,31,66,4.47,97792.28,34.95,7.33,5997.0,1,48.52,49.04,7
630,31,67,5.04,98615.36,34.77,7.33,6402.0,1,47.57,48.99,7
635,31,67,4.4,99575.21,35.11,7.34,6746.0,1,48.66,49.31,7
640,31,67,4.53,100018.06,34.89,7.36,6057.0,1,49.2,49.3,7
645,31,67,4.79,100138.64,34.95,7.37,6274.0,1,48.29,49.7,7
650,31,68,4.94,101368.57,35.0,7.33,6925.0,1,48.71,49.38,7
655,31,68,4.8,101744.53,34.86,7.3,6510.0,1,49.81,49.81,7
660,31,68,4.93,102294.54,35.13,7.4,6612.0,1,50.85,49.4,7
665,31,68,4.87,102755.9,35.09,7.36,6847.0,1,49.9,49.76,7
670,31,69,5.06,103001.43,35.17,7.39,6778.0,1,49.86,49.62,7
675,31,69,4.87,103217.07,35.13,7.44,7281.0,1,50.14,49.71,7
680,31,69,5.09,103721.98,35.11,7.38,6798.0,1,49.22,49.89,7
685,31,69,4.9,104103.48,35.12,7.4,7329.0,1,49.87,49.77,7
690,31,69,5.31,103928.04,35.15,7.41,6021.0,1,50.62,50.45,7
695,31,69,4.9,104479.3,35.18,7.43,6668.0,1,49.16,50.29,7
700,31,69,4.92,104685.93,35.45,7.37,6324.0,1,49.76,50.06,7
705,31,69,5.06,104916.76,35.39,7.44,6762.0,1,50.13,49.81,7
710,31,69,4.96,104910.92,35.3,7.45,5976.0,1,49.91,49.86,7
715,31,69,5.54,105348.33,35.3,7.49,5829.0,1,49.69,50.22,7
720,32,70,5.33,104834.09,35.33,7.43,6525.0,1,49.78,50.37,7
725,31,69,4.97,104780.33,35.34,7.32,7076.0,1,49.94,49.91,7
730,31,69,5.13,104993.15,35.34,7.34,7211.0,1,50.11,49.89,7
735,31,69,4.71,105003.26,35.19,7.4,7435.0,1,49.88,50.24,7
740,31,69,5.12,104962.45,35.22,7.46,5770.0,1,49.84,49.28,7
745,31,69,4.96,104472.53,35.08,7.43,7082.0,1,49.46,50.07,7
750,31,69,4.72,104422.52,35.13,7.31,6229.0,1,49.72,50.35,7
755,31,69,5.01,103753.37,34.95,7.5,6842.0,1,50.38,49.77,7
760,31,69,4.98,103941.58,35.33,7.34,5826.0,1,50.02,49.65,7
765,31,69,4.95,103081.21,35.17,7.4,5908.0,1,49.82,49.53,7
770,31,69,4.9,102868.45,34.95,7.42,5550.0,1,48.97,49.51,7
775,31,68,4.96,102533.81,35.02,7.48,7135.0,1,49.07,49.49,7
780,31,68,4.55,102173.52,35.28,7.42,6554.0,1,49.77,49.8,7
785,31,68,4.47,102010.28,35.07,7.4,5528.0,1,49.88,50.03,7
790,31,68,4.66,100975.47,35.01,7.34,6377.0,1,49.42,49.82,7
795,31,67,4.07,100296.7,34.96,7.47,5630.0,1,49.39,49.29,7
800,31,67,4.59,99961.8,35.16,7.37,6116.0,1,49.25,49.86,7
805,31,67,4.61,99327.46,34.9,7.35,6938.0,1,49.54,49.61,7
810,31,67,4.43,99182.33,34.9,7.3,6676.0,1,49.15,49.35,7
815,31,66,4.35,98046.86,34.95,7.35,5373.0,1,48.69,48.51,7
820,30,66,4.58,97250.08,34.92,7.36,5312.0,1,48.72,48.39,7
825,30,66,4.59,96400.07,34.81,7.3,6790.0,1,49.08,48.63,7
830,30,65,4.51,95918.66,34.66,7.4,6811.0,1,48.53,48.29,7
835,30,65,4.36,94971.76,34.65,7.27,6547.0,1,48.8,48.82,7
840,30,65,4.27,94001.47,34.72,7.37,5099.0,1,47.09,48.46,7
845,30,64,4.03,93158.02,34.82,7.37,4973.0,1,47.18,48.2,7
850,30,64,4.24,92784.07,34.81,7.39,6434.0,1,47.71,48.31,7
855,30,63,4.26,91473.19,34.41,7.36,5989.0,1,47.71,48.31,7
860,30,63,4.31,90733.24,34.5,7.3,5592.0,1,46.81,47.62,7
865,30,63,3.96,89598.65,34.43,7.27,5713.0,1,47.44,47.85,7
870,29,62,3.89,88749.82,34.49,7.27,5043.0,1,47.11,47.8,7
875,29,62,3.59,87474.75,34.41,7.4,4944.0,1,45.92,47.4,7
880,29,61,3.99,86126.24,34.37,7.33,4635.0,1,46.23,46.43,7
885,29,61,4.07,85302.78,34.2,7.3,5546.0,1,46.5,47.03,7
890,29,61,4.06,84531.97,34.24,7.29,4470.0,1,46.34,47.34,7
895,29,60,4.11,83488.63,34.23,7.34,5611.0,1,45.39,46.51,7
900,29,60,4.01,82155.85,34.23,7.38,5057.0,1,45.98,46.81,7
905,29,59,3.59,81269.99,33.95,7.35,5066.0,1,44.99,46.46,7
910,29,59,3.81,79926.92,34.02,7.34,5633.0,1,44.52,46.45,7
915,28,58,3.83,78944.91,33.94,7.32,4923.0,1,44.83,46.15,7
920,28,58,3.92,77630.64,33.83,7.25,5217.0,1,44.91,46.16,7
925,28,58,3.43,76109.16,33.67,7.27,4064.0,1,44.38,46.15,7
930,28,57,3.08,75077.23,33.74,7.31,4108.0,1,43.95,46.12,7
935,28,57,3.66,73865.82,33.56,7.14,4525.0,1,43.71,45.65,7
940,28,56,3.59,72568.2,33.39,7.28,5116.0,1,43.83,45.08,7
945,28,56,3.75,71826.91,33.79,7.2,3770.0,1,42.61,45.25,7
950,28,56,3.19,70674.61,33.55,7.26,3835.0,1,43.54,45.3,7
955,27,55,3.04,69622.95,33.6,7.24,3951.0,1,43.66,44.7,7
960,27,55,2.91,68297.99,33.51,7.21,3629.0,1,41.63,44.43,7
965,27,54,3.31,66701.18,33.3,7.3,3940.0,1,41.24,44.2,7
970,27,54,3.38,65706.58,33.18,7.24,4403.0,1,42.64,44.4,7
975,27,54,3.25,64540.77,33.25,7.22,4473.0,1,41.49,44.47,7
980,27,53,3.07,63341.18,33.09,7.2,4243.0,1,41.72,43.83,7
985,27,53,2.91,62499.84,33.19,7.14,3822.0,1,40.93,44.02,7
990,27,53,3.25,60783.78,33.12,7.31,4129.0,1,40.12,43.41,7
995,27,52,3.01,59883.97,32.94,7.23,3709.0,1,40.27,43.29,7
1000,27,52,2.82,58220.69,33.12,7.21,3220.0,1,39.52,43.26,7
1005,26,52,3.01,57408.27,32.82,7.17,3513.0,1,40.58,43.59,7
1010,26,51,2.73,55648.9,32.91,7.17,2879.0,1,39.75,42.98,7
1015,26,51,2.78,55291.59,32.67,7.23,3050.0,1,40.15,42.62,7
1020,26,51,2.62,53470.45,32.86,7.27,3622.0,1,39.69,42.54,7
1025,26,50,2.52,52305.64,32.74,7.14,3402.0,1,40.68,42.08,7
1030,26,50,2.83,51416.16,32.54,7.34,2922.0,1,39.27,42.96,7
1035,26,50,2.61,50090.23,32.41,7.25,3136.0,1,39.1,41.95,7
1040,26,50,2.56,49029.89,32.42,7.18,3033.0,1,38.26,41.83,7
1045,26,49,2.87,47936.93,32.37,7.15,2424.0,1,39.27,42.12,7
1050,26,49,2.68,46829.91,32.26,7.19,2658.0,1,39.06,41.97,7
1055,26,49,3.1,45990.02,32.27,7.05,2727.0,1,38.29,41.59,7
1060,26,49,2.58,44631.77,32.19,7.3,2547.0,1,38.58,41.0,7
1065,26,48,2.44,43589.39,32.3,7.16,2911.0,1,37.91,41.27,7
1070,26,48,2.77,42623.05,32.11,7.14,2150.0,1,37.7,40.93,7
1075,26,48,2.5,41261.23,32.01,7.21,2743.0,1,37.68,41.02,7
1080,25,48,2.44,40247.4,32.14,7.15,2447.0,1,37.11,40.64,7
1085,25,48,2.22,39301.55,31.7,7.15,2120.0,1,37.37,40.77,7
1090,25,48,2.31,38534.22,31.78,7.11,2524.0,1,37.14,40.59,7
1095,25,47,2.03,37515.47,31.72,7.24,2247.0,1,37.24,40.11,7
1100,25,47,2.43,36490.39,31.85,7.04,2330.0,1,36.35,40.15,7
1105,25,47,2.13,35429.59,31.81,7.16,1933.0,1,36.11,40.12,7
1110,25,47,2.35,34841.52,31.8,7.05,1928.0,1,36.44,39.82,7
1115,25,47,2.13,33684.74,31.65,7.08,1963.0,1,35.25,40.5,7
1120,25,47,2.38,32512.38,31.67,7.13,1678.0,1,35.33,39.68,7
1125,25,46,2.51,31758.31,31.53,7.06,1783.0,1,35.42,39.93,7
1130,25,46,2.55,30971.2,31.56,7.11,1640.0,1,35.22,39.21,7
1135,25,46,1.75,30205.51,31.46,7.09,1803.0,1,35.78,38.99,7
1140,25,46,2.23,29656.01,31.61,7.2,1745.0,1,34.69,39.05,7
1145,25,46,2.05,28665.56,31.32,7.07,1363.0,1,34.73,39.49,7
1150,25,46,2.31,27786.43,31.45,7.14,1332.0,1,34.76,38.82,7
1155,25,46,2.48,27330.86,31.31,7.04,1312.0,1,34.31,38.81,7
1160,25,46,2.1,26626.36,31.37,7.14,1294.0,1,33.7,38.52,7
1165,25,46,2.19,25286.63,31.12,7.12,1254.0,1,34.47,38.65,7
1170,25,46,2.25,24689.38,31.18,7.1,1484.0,1,33.64,38.73,7
1175,25,46,2.38,24133.09,31.22,7.11,1243.0,1,33.45,38.33,7
1180,25,45,1.89,23334.2,31.2,7.12,1127.0,1,33.19,38.29,7
1185,25,45,2.12,22803.52,31.11,7.13,1248.0,1,33.82,38.48,7
1190,25,45,1.98,21906.74,31.01,7.06,1223.0,1,33.21,38.64,7
1195,25,45,2.1,21209.79,30.96,7.1,1174.0,1,34.3,37.75,7
1200,25,45,1.9,21168.84,31.0,7.08,1096.0,1,32.92,38.16,7
1205,25,45,2.29,20182.11,31.0,7.03,1002.0,1,33.42,37.88,7
1210,25,45,2.21,19769.33,31.07,7.14,934.0,1,32.37,37.66,7
1215,25,45,2.08,19384.21,30.98,7.17,913.0,1,32.36,38.04,7
1220,25,45,1.9,18851.18,30.93,7.07,764.0,1,33.14,37.54,7
1225,25,45,1.94,17914.56,30.81,7.06,829.0,1,32.4,38.11,7
1230,25,45,1.65,17563.0,30.93,7.14,747.0,1,32.33,37.54,7
1235,25,45,2.09,17201.45,31.06,7.02,720.0,1,32.34,37.96,7
1240,25,45,2.45,16738.98,30.9,7.04,840.0,1,32.51,37.04,7
1245,25,45,1.79,16273.62,30.81,7.09,631.0,1,32.41,37.39,7
1250,25,45,2.24,15649.36,30.58,7.08,751.0,1,32.71,36.93,7
1255,25,45,2.5,15051.23,30.57,7.07,751.0,1,32.51,37.02,7
1260,25,45,1.83,14363.59,30.7,7.07,727.0,1,32.14,36.75,7
1265,25,45,2.08,14050.8,30.73,7.08,651.0,1,32.95,37.0,7
1270,25,45,1.97,13964.58,30.72,7.1,551.0,1,31.74,37.17,7
1275,25,45,1.85,13729.19,30.85,7.08,483.0,1,31.38,36.92,7
1280,25,45,2.06,13077.9,30.77,7.04,486.0,1,32.65,36.59,7
1285,25,45,1.95,12395.08,30.45,7.06,558.0,1,31.49,36.59,7
1290,25,45,1.76,12343.31,30.63,7.02,477.0,1,31.31,36.74,7
1295,25,45,1.96,12006.53,30.66,7.07,493.0,1,30.74,36.71,7
1300,25,45,2.16,11738.72,30.7,7.05,485.0,1,31.19,37.34,7
1305,25,45,1.86,11568.34,30.63,6.96,375.0,1,31.36,36.79,7
1310,25,45,2.2,11172.6,30.49,7.04,431.0,1,31.12,36.79,7
1315,25,45,2.18,11084.66,30.75,6.98,328.0,1,31.3,36.39,7
1320,25,45,2.0,10811.88,30.65,7.04,421.0,1,30.72,36.52,7
1325,25,45,2.15,10250.63,30.54,7.02,390.0,1,30.72,36.62,7
1330,25,45,2.02,9990.36,30.52,7.03,300.0,1,30.88,36.73,7
1335,25,45,2.29,9671.73,30.31,7.0,274.0,0,0.0,0.0,7
1340,25,45,1.85,9602.23,30.42,6.92,334.0,0,0.0,0.0,7
1345,25,45,2.0,9213.49,30.53,7.0,279.0,0,0.0,0.0,7
1350,25,45,1.9,9401.46,30.47,7.01,241.0,0,0.0,0.0,7
1355,25,45,1.66,8852.54,30.4,7.0,267.0,0,0.0,0.0,7
1360,25,45,1.67,8890.63,30.4,7.14,245.0,0,0.0,0.0,7
1365,25,45,2.26,8496.69,30.22,6.97,213.0,0,0.0,0.0,7
1370,25,45,2.32,8232.61,30.29,7.04,218.0,0,0.0,0.0,7
1375,25,45,1.83,8163.75,30.53,6.99,207.0,0,0.0,0.0,7
1380,25,45,2.4,8470.57,30.31,7.11,218.0,0,0.0,0.0,7
1385,25,45,1.77,7889.52,30.51,7.02,179.0,0,0.0,0.0,7
1390,25,45,2.09,7748.96,30.4,6.96,169.0,0,0.0,0.0,7
1395,25,45,1.87,7869.07,30.4,7.01,163.0,0,0.0,0.0,7
1400,25,45,2.37,7342.61,30.59,7.01,164.0,0,0.0,0.0,7
1405,25,45,1.93,7173.69,30.37,7.02,161.0,0,0.0,0.0,7
1410,25,45,1.71,7046.21,30.45,6.9,158.0,0,0.0,0.0,7
1415,25,45,2.05,7004.39,30.22,6.96,135.0,0,0.0,0.0,7
1420,25,45,2.2,7381.51,30.46,6.98,140.0,0,0.0,0.0,7
1425,25,45,2.13,6845.06,30.43,6.95,126.0,0,0.0,0.0,7
1430,25,45,1.98,6928.03,30.39,7.0,108.0,0,0.0,0.0,7
1435,25,45,2.23,6749.11,30.47,6.99,103.0,0,0.0,0.0,7
0,25,45,2.11,6806.53,30.42,7.01,31.0,0,0.0,0.0,1
5,25,45,2.17,6597.52,30.23,7.11,33.0,0,0.0,0.0,1
10,25,45,2.02,6919.39,30.31,7.03,35.0,0,0.0,0.0,1
15,25,45,2.21,6890.54,30.5,7.01,37.0,0,0.0,0.0,1
20,25,45,1.92,6762.15,30.27,6.96,39.0,0,0.0,0.0,1
25,25,45,1.89,7261.53,30.45,7.0,41.0,0,0.0,0.0,1
30,25,45,2.12,7023.38,30.2,7.0,44.0,0,0.0,0.0,1
35,25,45,2.1,7496.84,30.44,6.99,46.0,0,0.0,0.0,1
40,25,45,1.76,7784.87,30.37,7.09,49.0,0,0.0,0.0,1
45,25,45,2.14,7059.63,30.24,7.06,52.0,0,0.0,0.0,1
50,25,45,1.98,7651.32,30.55,7.05,55.0,0,0.0,0.0,1
55,25,45,2.27,7839.44,30.48,7.06,58.0,0,0.0,0.0,1
60,25,45,1.89,8118.72,30.36,7.05,61.0,0,0.0,0.0,1
65,25,45,2.12,8164.03,30.47,6.96,64.0,0,0.0,0.0,1
70,25,45,2.06,8626.05,30.41,7.09,68.0,0,0.0,0.0,1
