time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq
60,25,45,2.29,7884.97,30.29,6.96,61,0,0.0,0.0
65,25,45,2.15,8312.09,30.42,7.05,64,0,0.0,0.0
70,25,45,2.11,8284.09,30.19,6.98,68,0,0.0,0.0
75,25,45,2.01,8356.17,30.41,6.97,71,0,0.0,0.0
80,25,45,1.91,8894.51,30.66,7.07,75,0,0.0,0.0
85,25,45,1.81,8817.54,30.35,7.06,79,0,0.0,0.0
90,25,45,2.18,9117.88,30.48,6.98,83,0,0.0,0.0
95,25,45,2.01,9205.28,30.51,7.06,87,0,0.0,0.0
100,25,45,2.24,9486.12,30.53,7.03,92,0,0.0,0.0
105,25,45,1.94,9686.19,30.49,7.16,97,0,0.0,0.0
110,25,45,2.17,10133.62,30.54,7.05,101,1,30.86,36.1
115,25,45,1.8,10082.81,30.45,7.03,106,1,30.64,36.99
120,25,45,2.14,10482.72,30.63,7.04,112,1,31.46,36.82
125,25,45,2.21,10737.86,30.44,7.04,117,1,31.29,37.12
130,25,45,2.06,11217.24,30.73,7.14,123,1,30.84,36.12
135,25,45,2.29,11420.62,30.67,7.07,129,1,31.19,36.85
140,25,45,1.73,11741.33,30.59,7.09,135,1,31.1,36.32
145,25,45,2.05,11809.75,30.6,7.15,142,1,31.44,36.05
150,25,45,2.3,12533.96,30.66,7.01,148,1,31.51,36.92
155,25,45,2.06,12544.06,30.63,7.0,155,1,31.43,36.59
160,25,45,2.03,13222.7,30.68,7.05,162,1,32.31,36.34
165,25,45,1.94,13200.04,30.57,7.04,170,1,31.9,37.13
170,25,45,2.07,13847.46,30.48,6.96,177,1,31.4,37.2
175,25,45,2.21,14282.98,30.65,7.03,185,1,32.54,37.22
180,25,45,2.37,15063.6,30.83,7.03,194,1,31.05,36.57
185,25,45,1.89,14946.75,30.69,7.18,202,1,32.73,37.46
190,25,45,2.28,15697.77,30.8,7.02,211,1,32.62,37.18
195,25,45,1.98,16028.83,30.91,7.03,220,1,32.78,37.07
200,25,45,2.46,16553.28,30.78,7.05,229,1,31.67,37.84
205,25,45,1.81,17040.64,30.72,7.12,239,1,31.98,37.72
210,25,45,2.15,17198.87,30.83,7.07,249,1,32.88,37.4
215,25,45,2.47,17711.04,30.94,7.09,260,1,33.33,37.41
220,25,45,1.86,18168.38,31.07,7.02,270,1,31.68,37.73
225,25,45,2.38,19071.69,30.93,7.07,281,1,33.55,37.82
230,25,45,2.17,19622.0,31.0,7.03,292,1,33.58,37.75
235,25,45,1.69,19957.07,30.97,7.08,304,1,33.56,37.91
240,25,45,2.07,20869.27,31.21,7.02,316,1,32.62,37.81
245,25,45,2.22,21588.07,31.04,7.11,328,1,32.99,37.93
250,25,45,2.01,22128.55,31.14,7.01,341,1,33.25,38.21
255,25,45,2.11,22865.17,30.97,7.02,354,1,34.12,38.84
260,25,45,2.16,23340.27,31.06,7.11,368,1,32.95,38.71
265,25,46,2.03,24010.31,30.98,7.0,381,1,33.26,38.24
270,25,46,2.01,25039.87,31.32,7.09,395,1,33.34,38.83
275,25,46,2.2,25608.68,31.18,7.08,410,1,33.51,38.82
280,25,46,2.22,25919.85,31.21,7.19,425,1,35.2,38.71
285,25,46,2.33,26804.58,31.37,7.09,440,1,34.59,38.92
290,25,46,2.4,27446.1,31.29,7.13,455,1,33.71,38.35
295,25,46,2.16,28447.34,31.4,7.14,471,1,34.73,39.16
300,25,46,2.2,29639.32,31.49,7.05,487,1,34.74,39.45
305,25,46,2.17,30154.11,31.65,7.15,504,1,34.15,39.69
310,25,46,2.26,31037.22,31.69,7.15,521,1,34.71,39.8
315,25,46,2.44,32017.67,31.57,7.08,538,1,35.9,39.95
320,25,47,2.45,32697.8,31.62,7.17,556,1,35.79,40.07
325,25,47,2.59,33787.94,31.75,7.12,574,1,34.8,39.77
330,25,47,2.23,34635.93,31.79,7.25,592,1,36.69,39.62
335,25,47,2.55,35706.79,31.82,7.18,611,1,35.92,39.68
340,25,47,2.43,36279.97,31.88,7.17,629,1,36.45,40.0
345,25,47,2.47,37679.32,32.06,7.17,649,1,36.38,40.54
350,25,48,2.23,38404.51,31.67,7.09,668,1,36.43,40.62
355,25,48,2.25,39475.42,31.99,7.05,688,1,37.03,40.62
360,25,48,2.26,40603.92,32.02,7.19,709,1,36.92,40.74
365,26,48,2.25,41350.61,31.98,7.14,729,1,36.62,40.72
370,26,48,2.57,42460.33,32.21,7.12,750,1,37.89,41.43
375,26,48,2.85,43381.72,32.08,7.13,771,1,37.54,40.89
380,26,49,2.53,44857.29,32.15,7.17,793,1,37.05,41.34
385,26,49,2.72,45615.81,32.21,7.25,814,1,36.99,41.16
390,26,49,2.15,46632.92,32.24,7.22,836,1,38.48,41.82
395,26,49,2.46,48020.11,32.47,7.12,859,1,38.73,42.01
400,26,50,2.74,48983.5,32.33,7.18,881,1,38.72,42.13
405,26,50,2.56,50494.59,32.61,7.21,904,1,39.18,42.36
410,26,50,2.52,51272.27,32.45,7.26,927,1,38.8,42.47
415,26,50,2.86,52744.13,32.66,7.21,950,1,39.88,42.18
420,26,51,2.87,53107.97,32.62,7.2,973,1,39.82,42.53
425,26,51,2.88,55060.58,32.82,7.19,996,1,39.48,42.64
430,26,51,2.78,55898.5,32.71,7.16,1020,1,39.79,42.93
435,26,52,3.06,57023.78,32.81,7.23,1044,1,40.79,42.81
440,27,52,2.76,58473.48,32.88,7.17,1068,1,40.43,43.16
445,27,52,2.81,59203.4,32.85,7.23,1092,1,40.64,43.15
450,27,53,2.72,61063.57,33.0,7.16,1116,1,42.04,44.07
455,27,53,3.0,61973.88,33.18,7.23,1140,1,41.87,43.62
460,27,53,2.87,63367.07,33.1,7.15,1164,1,41.46,44.31
465,27,54,2.87,64165.63,33.32,7.22,1188,1,42.49,43.94
470,27,54,3.35,65653.27,33.11,7.19,1213,1,42.12,44.45
475,27,54,3.35,67003.91,33.29,7.25,1237,1,42.34,44.52
480,27,55,3.17,68206.33,33.21,7.27,1261,1,42.95,44.65
485,27,55,3.23,68903.03,33.57,7.32,1285,1,43.63,44.75
490,28,56,3.73,70437.61,33.64,7.26,1309,1,42.87,45.09
495,28,56,3.22,71356.28,33.47,7.25,1333,1,42.6,45.23
500,28,56,3.06,72729.49,33.64,7.27,1357,1,43.34,45.25
505,28,57,3.6,73838.14,33.74,7.35,1381,1,43.57,45.08
510,28,57,3.34,75107.25,33.71,7.31,1405,1,44.39,45.88
515,28,58,3.64,76614.14,33.8,7.34,1428,1,44.71,45.4
520,28,58,3.63,77548.34,33.83,7.34,1452,1,44.72,46.48
525,28,58,3.61,78590.4,34.04,7.29,1475,1,44.86,46.14
530,29,59,3.93,80027.66,33.83,7.37,1498,1,44.34,46.59
535,29,59,3.75,81385.27,34.1,7.29,1520,1,44.38,46.58
540,29,60,3.88,82008.35,34.03,7.27,1543,1,45.73,46.98
545,29,60,3.71,83280.18,34.14,7.35,1565,1,45.02,47.78
550,29,61,4.13,84731.53,34.1,7.39,1587,1,46.38,46.83
555,29,61,4.2,85509.75,34.18,7.31,1608,1,46.69,47.26
560,29,61,3.94,86533.47,34.43,7.34,1629,1,46.81,46.91
565,29,62,3.83,87665.72,34.41,7.4,1650,1,45.46,47.5
570,29,62,3.93,88481.2,34.43,7.29,1670,1,46.69,47.76
575,30,63,4.38,89823.98,34.57,7.37,1690,1,46.65,47.55
580,30,63,4.32,90320.78,34.5,7.26,1709,1,48.19,48.12
585,30,63,4.2,91258.9,34.51,7.36,1728,1,47.42,47.83
590,30,64,4.41,92282.48,34.59,7.38,1747,1,47.53,48.41
595,30,64,4.51,93159.26,34.57,7.34,1764,1,47.49,47.99
600,30,65,4.41,93710.9,34.78,7.36,1782,1,47.8,48.28
605,30,65,4.15,95019.21,34.77,7.34,1799,1,48.07,48.57
610,30,65,4.09,95491.03,34.72,7.41,1815,1,47.53,48.74
615,30,66,4.71,96692.95,34.9,7.28,1831,1,48.02,48.25
620,30,66,4.68,97633.07,34.86,7.38,1846,1,48.92,48.67
625,31,66,4.68,98003.79,34.87,7.38,1860,1,48.08,49.37
630,31,67,4.68,98676.77,34.89,7.44,1874,1,48.72,48.82
635,31,67,4.64,99435.13,35.06,7.44,1887,1,48.92,49.4
640,31,67,4.79,100166.38,34.97,7.34,1900,1,49.25,49.41
645,31,67,4.66,100686.59,34.84,7.43,1911,1,47.76,49.19
650,31,68,4.72,101310.55,34.96,7.37,1923,1,48.87,49.62
655,31,68,4.41,102054.99,35.13,7.46,1933,1,48.99,49.29
660,31,68,4.6,102233.49,35.15,7.39,1943,1,49.62,49.48
665,31,68,5.0,102559.0,35.27,7.39,1952,1,49.44,49.84
670,31,69,5.02,102974.58,35.04,7.38,1960,1,49.72,49.98
675,31,69,4.99,103314.98,35.08,7.4,1967,1,50.19,49.7
680,31,69,4.82,103771.0,35.2,7.36,1974,1,49.37,49.82
685,31,69,5.5,103886.06,35.27,7.44,1980,1,50.44,49.87
690,31,69,4.92,104646.78,35.24,7.43,1985,1,49.29,50.08
695,31,69,4.81,104420.5,35.4,7.36,1990,1,49.66,49.96
700,31,69,4.97,105005.21,35.23,7.36,1993,1,50.97,49.86
705,31,69,5.0,104689.61,35.24,7.5,1996,1,49.21,49.83
710,31,69,5.05,104889.7,35.13,7.37,1998,1,49.5,50.08
715,31,69,5.19,105058.07,35.34,7.5,1999,1,49.5,50.15
720,32,70,4.74,105099.89,35.13,7.47,2000,1,49.75,49.43
725,31,69,4.93,104777.35,35.32,7.34,1999,1,50.22,50.23
730,31,69,5.44,104599.72,35.12,7.36,1998,1,49.97,50.02
735,31,69,4.84,104944.55,35.29,7.37,1996,1,49.88,49.73
740,31,69,5.58,105149.51,35.21,7.35,1993,1,50.34,50.01
745,31,69,5.28,104528.67,35.1,7.39,1990,1,50.23,50.14
750,31,69,4.94,104022.69,35.34,7.34,1985,1,50.72,49.39
755,31,69,5.17,103788.23,35.18,7.43,1980,1,49.7,49.9
760,31,69,4.81,103667.66,35.21,7.4,1974,1,48.97,50.42
765,31,69,4.8,103103.3,35.14,7.43,1967,1,49.63,50.0
770,31,69,4.82,102855.01,35.14,7.39,1960,1,49.74,49.51
775,31,68,4.82,102732.64,35.07,7.36,1952,1,48.59,49.3
780,31,68,5.04,102318.23,35.22,7.49,1943,1,49.09,49.83
785,31,68,4.87,101433.72,35.06,7.4,1933,1,50.19,48.97
790,31,68,5.0,101323.06,34.96,7.41,1923,1,49.87,49.35
795,31,67,4.37,100599.12,34.97,7.31,1911,1,49.36,49.48
800,31,67,4.62,100173.34,34.85,7.41,1900,1,49.45,49.16
805,31,67,4.77,99542.64,35.0,7.41,1887,1,49.35,49.49
810,31,67,4.83,98668.89,34.76,7.41,1874,1,49.19,49.17
815,31,66,4.61,98181.19,34.9,7.41,1860,1,48.65,48.88
820,30,66,4.62,97254.54,34.84,7.32,1846,1,48.59,49.58
825,30,66,4.74,96314.24,34.68,7.33,1831,1,47.78,48.42
830,30,65,4.9,95327.03,34.74,7.38,1815,1,48.04,48.92
835,30,65,4.36,95065.41,35.01,7.3,1799,1,48.51,48.41
840,30,65,4.52,93464.53,34.7,7.33,1782,1,47.62,48.09
845,30,64,4.17,93163.51,34.64,7.36,1764,1,47.29,48.53
850,30,64,4.27,92108.0,34.59,7.4,1747,1,47.03,47.68
855,30,63,3.99,90816.79,34.49,7.37,1728,1,47.41,47.76
860,30,63,4.37,90373.55,34.46,7.38,1709,1,47.06,47.78
865,30,63,4.3,89616.94,34.64,7.32,1690,1,46.85,47.28
870,29,62,4.22,88392.08,34.42,7.3,1670,1,47.01,47.75
875,29,62,4.0,87179.53,34.41,7.34,1650,1,45.9,46.59
880,29,61,3.98,86261.22,34.48,7.28,1629,1,46.32,47.41
885,29,61,4.09,85249.93,34.2,7.33,1608,1,45.75,46.63
890,29,61,3.52,84132.83,34.24,7.27,1587,1,46.14,47.46
895,29,60,3.86,83030.68,34.1,7.26,1565,1,45.77,46.57
900,29,60,3.92,82247.26,34.13,7.28,1543,1,45.56,46.96
905,29,59,3.72,80959.83,34.27,7.29,1520,1,45.86,46.31
910,29,59,3.49,79835.37,34.0,7.28,1498,1,44.32,46.56
915,28,58,3.77,78899.6,33.94,7.26,1475,1,43.89,46.42
920,28,58,3.43,77462.97,33.79,7.27,1452,1,43.74,45.77
925,28,58,3.43,76527.59,33.68,7.4,1428,1,44.48,46.11
930,28,57,3.55,75413.51,33.82,7.27,1405,1,44.44,45.2
935,28,57,3.21,74208.12,33.65,7.21,1381,1,44.72,45.48
940,28,56,3.02,72730.68,33.53,7.31,1357,1,44.71,45.22
945,28,56,3.37,71363.72,33.5,7.33,1333,1,43.93,45.1
950,28,56,3.41,70545.65,33.65,7.26,1309,1,43.27,45.17
955,27,55,3.11,69348.85,33.48,7.22,1285,1,42.24,45.03
960,27,55,3.05,67938.78,33.4,7.32,1261,1,42.02,44.39
965,27,54,3.33,66787.54,33.4,7.23,1237,1,41.88,44.75
970,27,54,3.09,65579.09,33.23,7.31,1213,1,42.87,43.61
975,27,54,3.08,64475.49,33.09,7.18,1188,1,42.58,43.94
980,27,53,3.26,63212.4,33.09,7.33,1164,1,42.13,43.72
985,27,53,2.85,62502.0,33.06,7.21,1140,1,40.83,43.95
990,27,53,3.02,60745.23,33.03,7.24,1116,1,41.7,43.91
995,27,52,2.76,59392.11,32.92,7.25,1092,1,40.73,43.15
1000,27,52,2.93,58141.04,33.07,7.21,1068,1,40.46,43.45
1005,26,52,2.75,57322.64,32.92,7.24,1044,1,41.17,43.36
1010,26,51,2.85,56163.35,32.93,7.21,1020,1,40.98,42.74
1015,26,51,2.51,54294.96,32.88,7.15,996,1,40.16,43.06
1020,26,51,2.7,53676.75,32.62,7.13,973,1,40.04,42.98
1025,26,50,2.81,52619.66,32.51,7.22,950,1,39.21,41.97
1030,26,50,2.65,51647.97,32.67,7.21,927,1,40.12,41.83
1035,26,50,2.68,50198.63,32.55,7.19,904,1,39.81,42.05
1040,26,50,2.48,48856.03,32.54,7.19,881,1,38.71,41.82
1045,26,49,2.75,47896.73,32.59,7.16,859,1,39.25,41.28
1050,26,49,2.62,46531.14,32.41,7.18,836,1,37.59,41.8
1055,26,49,2.17,45459.93,32.12,7.21,814,1,37.9,41.38
1060,26,49,2.57,44792.99,32.14,7.22,793,1,38.46,41.19
1065,26,48,2.53,43476.79,32.14,7.16,771,1,36.8,40.83
1070,26,48,2.31,42465.57,32.03,7.14,750,1,37.74,40.88
1075,26,48,2.64,41461.27,32.12,7.12,729,1,36.84,40.72
1080,25,48,2.69,40248.24,31.92,7.19,709,1,37.07,40.84
1085,25,48,2.22,39600.94,31.9,7.05,688,1,37.91,40.91
1090,25,48,2.65,38464.42,31.82,7.12,668,1,36.8,40.74
1095,25,47,2.43,37188.67,31.88,7.09,649,1,36.38,40.43
1100,25,47,2.26,36643.95,31.76,7.09,629,1,35.72,40.19
1105,25,47,2.6,35352.57,31.67,7.12,611,1,35.95,39.7
1110,25,47,2.41,34518.55,31.85,7.11,592,1,36.15,39.83
1115,25,47,2.14,33755.09,31.44,7.11,574,1,37.33,40.45
1120,25,47,2.26,32972.63,31.81,7.07,556,1,36.2,39.5
1125,25,46,2.24,32074.58,31.58,7.16,538,1,35.17,39.59
1130,25,46,2.3,30788.48,31.54,7.16,521,1,34.79,39.61
1135,25,46,2.22,30113.64,31.4,7.11,504,1,34.7,39.21
1140,25,46,2.19,29473.8,31.57,7.16,487,1,35.07,39.28
1145,25,46,1.94,28459.42,31.46,7.09,471,1,34.38,39.32
1150,25,46,2.14,27901.8,31.43,7.23,455,1,34.39,39.18
1155,25,46,2.37,27128.68,31.47,7.0,440,1,34.44,38.84
1160,25,46,1.89,26189.54,31.28,7.05,425,1,33.66,38.67
1165,25,46,2.32,25549.39,31.27,7.03,410,1,34.13,38.57
1170,25,46,2.12,24952.0,30.92,7.21,395,1,33.97,38.5
1175,25,46,2.08,23728.09,31.13,7.11,381,1,33.18,38.76
1180,25,45,2.11,23682.4,31.12,7.1,368,1,34.32,37.9
1185,25,45,2.04,22319.94,31.12,7.01,354,1,32.92,38.18
1190,25,45,2.23,22149.73,31.12,7.15,341,1,32.39,37.83
1195,25,45,1.88,21258.74,30.94,7.09,328,1,32.64,37.46
1200,25,45,2.23,20670.28,31.15,7.1,316,1,33.19,37.84
1205,25,45,2.25,20257.72,30.78,7.08,304,1,32.61,37.5
1210,25,45,2.04,19318.34,31.06,7.17,292,1,32.06,38.11
1215,25,45,1.76,18716.91,30.91,7.13,281,1,32.77,37.94
1220,25,45,2.26,18581.28,31.01,6.99,270,1,31.99,37.98
1225,25,45,2.17,18056.82,30.86,7.09,260,1,33.56,37.69
1230,25,45,2.14,17117.59,30.87,6.99,249,1,32.34,36.92
1235,25,45,1.47,17198.65,30.93,7.06,239,1,32.91,37.88
1240,25,45,1.97,16236.96,30.74,7.08,229,1,33.03,37.1
1245,25,45,2.02,16247.75,30.77,7.03,220,1,32.13,36.66
1250,25,45,2.29,15447.23,30.7,7.07,211,1,31.83,37.24
1255,25,45,2.27,15097.08,30.62,6.98,202,1,32.8,37.03
1260,25,45,2.03,14770.92,30.77,7.04,194,1,32.03,36.89
1265,25,45,2.04,14267.91,30.72,7.07,185,1,32.09,37.18
1270,25,45,2.22,14055.17,30.68,7.02,177,1,31.8,36.94
1275,25,45,2.17,13908.07,30.74,7.18,170,1,31.83,37.13
1280,25,45,1.7,12979.72,30.72,7.0,162,1,32.25,36.73
1285,25,45,2.23,12932.67,30.69,7.01,155,1,32.25,37.61
1290,25,45,2.08,12298.97,30.5,6.93,148,1,31.96,36.74
1295,25,45,2.11,12181.96,30.69,7.1,142,1,32.15,36.73
1300,25,45,2.05,11578.53,30.69,7.09,135,1,31.28,37.21
1305,25,45,2.1,11262.81,30.52,7.08,129,1,30.44,36.02
1310,25,45,2.03,11048.49,30.58,7.08,123,1,31.51,36.57
1315,25,45,1.96,10890.36,30.62,7.07,117,1,31.09,35.98
1320,25,45,2.29,10158.57,30.61,7.06,112,1,30.42,36.66
1325,25,45,1.71,10289.11,30.43,7.05,106,1,31.54,36.25
1330,25,45,2.0,10080.43,30.67,7.0,101,1,30.94,36.37
1335,25,45,1.84,9455.37,30.36,7.02,97,0,0.0,0.0
1340,25,45,2.03,9681.17,30.43,7.0,92,0,0.0,0.0
1345,25,45,1.59,9334.75,30.44,7.05,87,0,0.0,0.0
1350,25,45,2.03,8892.69,30.5,7.01,83,0,0.0,0.0
1355,25,45,1.79,8960.89,30.57,7.0,79,0,0.0,0.0
1360,25,45,2.4,8777.11,30.49,7.15,75,0,0.0,0.0
1365,25,45,2.02,8267.04,30.46,6.99,71,0,0.0,0.0
1370,25,45,1.96,8630.25,30.37,7.03,68,0,0.0,0.0
1375,25,45,1.97,8117.6,30.4,7.06,64,0,0.0,0.0
1380,25,45,2.02,8099.29,30.58,7.02,61,0,0.0,0.0
1385,25,45,1.99,8010.79,30.51,7.03,58,0,0.0,0.0
1390,25,45,2.08,7929.92,30.22,7.01,55,0,0.0,0.0
1395,25,45,2.09,7944.11,30.3,7.01,52,0,0.0,0.0
1400,25,45,1.76,7092.97,30.24,7.13,49,0,0.0,0.0
1405,25,45,1.96,7470.95,30.22,6.82,46,0,0.0,0.0
1410,25,45,2.19,6961.32,30.29,7.01,44,0,0.0,0.0
1415,25,45,2.44,6661.85,30.15,7.06,41,0,0.0,0.0
1420,25,45,1.91,7003.22,30.19,6.98,39,0,0.0,0.0
1425,25,45,1.72,6656.67,30.16,6.93,37,0,0.0,0.0
1430,25,45,1.9,6411.23,30.24,7.03,35,0,0.0,0.0
1435,25,45,2.05,6832.84,30.41,7.01,33,0,0.0,0.0
0,25,45,1.97,6660.16,30.43,7.07,31,0,0.0,0.0
5,25,45,2.03,6331.21,30.25,7.01,33,0,0.0,0.0
10,25,45,2.05,6874.01,30.33,7.0,35,0,0.0,0.0
15,25,45,2.26,6788.53,30.45,7.06,37,0,0.0,0.0
20,25,45,1.89,6834.57,30.38,7.03,39,0,0.0,0.0
25,25,45,1.94,7059.13,30.33,7.06,41,0,0.0,0.0
30,25,45,2.13,7304.55,30.51,6.91,44,0,0.0,0.0
35,25,45,1.71,7158.82,30.26,7.03,46,0,0.0,0.0
40,25,45,1.9,7406.51,30.41,7.08,49,0,0.0,0.0
45,25,45,1.77,7412.43,30.55,6.97,52,0,0.0,0.0
50,25,45,1.78,7814.38,30.39,7.01,55,0,0.0,0.0
55,25,45,1.95,7881.13,30.33,7.04,58,0,0.0,0.0
60,25,45,1.6,7950.11,30.39,7.03,61,0,0.0,0.0
65,25,45,2.33,8202.11,30.51,7.01,64,0,0.0,0.0
70,25,45,2.05,8365.4,30.36,7.03,68,0,0.0,0.0
75,25,45,2.01,8751.27,30.29,7.07,71,0,0.0,0.0
80,25,45,1.91,8916.66,30.42,6.97,75,0,0.0,0.0
85,25,45,2.17,8607.34,30.43,7.01,79,0,0.0,0.0
90,25,45,2.0,9492.34,30.57,7.06,83,0,0.0,0.0
95,25,45,2.16,9586.31,30.5,7.03,87,0,0.0,0.0
100,25,45,2.01,9692.38,30.44,7.03,92,0,0.0,0.0
105,25,45,2.29,9611.94,30.45,7.12,97,0,0.0,0.0
110,25,45,2.02,10265.38,30.51,7.01,101,1,31.02,36.21
115,25,45,1.94,10209.82,30.54,7.01,106,1,30.92,36.4
120,25,45,2.06,10900.49,30.68,7.06,112,1,30.72,36.27
125,25,45,1.85,11503.16,30.56,6.96,117,1,30.05,36.38
130,25,45,2.13,10628.77,30.46,7.08,123,1,31.17,36.28
135,25,45,2.23,11313.16,30.52,6.99,129,1,31.62,36.87
140,25,45,1.68,11471.86,30.52,7.06,135,1,31.53,36.32
145,25,45,1.92,12036.18,30.67,6.93,142,1,31.08,36.72
150,25,45,2.22,12364.22,30.7,7.04,148,1,31.59,36.25
155,25,45,1.92,12644.31,30.53,7.01,155,1,32.29,37.13
160,25,45,2.02,13129.23,30.63,6.99,162,1,31.78,37.03
165,25,45,2.23,13124.34,30.81,7.05,170,1,31.63,36.82
170,25,45,2.05,14248.53,30.8,7.11,177,1,31.68,37.83
175,25,45,1.94,14208.24,30.76,7.06,185,1,31.93,37.19
180,25,45,2.18,14749.49,30.56,7.12,194,1,32.51,36.77
185,25,45,2.21,15010.0,30.74,7.03,202,1,32.34,37.16
190,25,45,1.95,15742.87,30.71,7.1,211,1,30.31,36.81
195,25,45,2.03,16313.08,30.71,7.16,220,1,32.15,38.2
200,25,45,2.19,16017.08,30.81,7.03,229,1,32.19,37.17
205,25,45,1.92,16691.92,30.82,7.11,239,1,33.01,37.85
210,25,45,2.21,17237.76,31.14,7.01,249,1,32.71,37.57
215,25,45,2.08,17647.74,30.78,7.02,260,1,31.99,37.81
220,25,45,1.84,18874.22,31.16,7.03,270,1,32.65,37.98
225,25,45,1.72,19108.46,31.17,7.02,281,1,32.16,37.32
230,25,45,1.82,19639.16,31.0,7.18,292,1,32.73,37.77
235,25,45,1.94,20313.23,31.11,7.12,304,1,32.08,37.77
240,25,45,1.62,21088.02,30.92,7.03,316,1,33.0,38.07
245,25,45,2.08,21236.32,31.01,7.16,328,1,33.86,38.09
250,25,45,2.18,22080.84,30.93,7.1,341,1,32.96,38.01
255,25,45,1.87,22455.48,31.15,7.11,354,1,34.02,38.71
260,25,45,2.35,23609.5,31.09,7.09,368,1,33.72,38.18
265,25,46,2.3,24454.58,31.15,7.08,381,1,33.05,38.55
270,25,46,2.43,24656.93,30.99,7.08,395,1,34.29,37.91
275,25,46,2.25,25197.47,31.22,7.15,410,1,34.49,38.85
280,25,46,2.19,26510.22,31.32,7.12,425,1,34.32,38.62
285,25,46,2.26,27082.7,31.41,7.05,440,1,35.09,38.76
290,25,46,2.28,27786.6,31.42,7.12,455,1,34.84,38.53
295,25,46,2.35,28532.61,31.58,7.08,471,1,33.77,39.11
300,25,46,2.46,29242.91,31.46,7.08,487,1,34.93,39.23
305,25,46,2.23,30316.73,31.67,7.24,504,1,34.83,39.24
310,25,46,2.08,31129.76,31.57,7.02,521,1,35.16,39.19
315,25,46,2.1,32214.3,31.67,7.16,538,1,34.95,40.06
320,25,47,2.72,32658.21,31.58,7.09,556,1,36.31,39.59
325,25,47,2.08,33451.58,31.71,7.08,574,1,35.66,39.92
330,25,47,2.19,34525.98,31.6,7.2,592,1,35.69,39.99
335,25,47,2.3,35420.4,31.83,7.15,611,1,35.34,40.05
340,25,47,2.13,36767.09,31.74,7.18,629,1,36.12,39.6
345,25,47,2.53,37446.48,32.05,7.24,649,1,35.9,40.76
350,25,48,2.37,38767.52,31.93,7.06,668,1,36.35,40.38
355,25,48,2.58,39320.15,32.03,7.1,688,1,37.33,40.76
360,25,48,2.85,40858.01,32.08,7.13,709,1,36.92,41.55
365,26,48,2.12,41821.5,32.18,7.18,729,1,36.56,40.79
370,26,48,2.41,42840.97,32.11,7.2,750,1,37.73,41.12
375,26,48,2.54,43533.64,32.23,7.06,771,1,38.11,40.74
380,26,49,2.47,44516.39,32.04,7.16,793,1,37.39,41.72
385,26,49,2.28,45643.27,32.3,7.12,814,1,37.32,41.54
390,26,49,2.84,47063.56,32.24,7.14,836,1,38.73,41.93
395,26,49,2.29,47863.33,32.3,7.17,859,1,38.07,42.09
400,26,50,2.39,49196.68,32.6,7.16,881,1,38.95,42.21
405,26,50,2.78,50356.33,32.51,7.17,904,1,39.16,42.19
410,26,50,2.72,51184.03,32.53,7.27,927,1,40.46,42.19
415,26,50,2.81,52399.67,32.6,7.12,950,1,39.75,42.33
420,26,51,2.82,54024.51,32.77,7.25,973,1,39.36,42.82
425,26,51,2.79,54623.87,32.77,7.22,996,1,40.26,42.74
430,26,51,2.5,56076.43,32.82,7.17,1020,1,39.6,43.25
435,26,52,2.75,57250.3,32.85,7.3,1044,1,39.9,42.67
440,27,52,2.75,58572.81,32.87,7.15,1068,1,41.03,42.64
445,27,52,3.01,59646.75,33.17,7.3,1092,1,40.89,43.35
450,27,53,3.22,61199.42,33.04,7.26,1116,1,41.51,44.02
455,27,53,3.15,61710.99,33.13,7.19,1140,1,40.78,43.76
460,27,53,3.09,63398.92,33.02,7.3,1164,1,41.23,43.87
465,27,54,3.26,64571.55,33.22,7.23,1188,1,41.97,44.34
470,27,54,3.07,65349.43,33.28,7.21,1213,1,41.46,44.33
475,27,54,3.2,66767.34,33.38,7.26,1237,1,43.61,44.49
480,27,55,3.2,67743.49,33.46,7.26,1261,1,41.49,44.69
485,27,55,3.21,68912.4,33.32,7.19,1285,1,43.1,44.82
490,28,56,3.22,70445.27,33.52,7.37,1309,1,43.25,45.17
495,28,56,3.3,71553.85,33.38,7.24,1333,1,43.37,45.58
500,28,56,3.43,72749.55,33.51,7.32,1357,1,43.28,45.09
505,28,57,3.75,73962.54,33.73,7.2,1381,1,43.99,45.19
510,28,57,3.49,75298.11,33.78,7.31,1405,1,44.28,46.18
515,28,58,3.37,76316.18,33.85,7.3,1428,1,44.35,45.61
520,28,58,3.43,77839.22,33.93,7.28,1452,1,44.91,46.12
525,28,58,3.63,78995.42,33.83,7.21,1475,1,45.74,46.18
530,29,59,3.85,80147.81,34.12,7.34,1498,1,44.29,47.15
535,29,59,3.63,80841.58,34.0,7.33,1520,1,46.57,46.22
540,29,60,3.88,82066.99,34.1,7.35,1543,1,45.02,46.77
545,29,60,3.67,83105.11,34.09,7.32,1565,1,45.89,46.54
550,29,61,3.95,84426.17,34.07,7.37,1587,1,46.23,46.73
555,29,61,3.9,85296.57,34.17,7.27,1608,1,46.21,47.37
560,29,61,3.9,86731.2,34.19,7.33,1629,1,46.3,47.68
565,29,62,4.07,87354.51,34.2,7.31,1650,1,46.54,47.23
570,29,62,3.89,88641.23,34.37,7.28,1670,1,46.76,47.14
575,30,63,4.04,89504.6,34.42,7.37,1690,1,46.65,48.16
